Direction,Ligand-receptor pair,Mean interaction  score in Control,Mean interaction  score in OW,Mean interaction  score in T2D,P_Global_KW,P_OW_vs_Control,P_T2D_vs_Control,P_T2D_vs_OW,Log2FC_OW_vs_Control,Log2FC_T2D_vs_Control,Log2FC_T2D_vs_OW,FDR_Global,FDR_T2D_Control,FDR_OW_Control,FDR_T2D_OW
PeriMac->Beta,TENM4_ADGRL1,0.234196050855168,0.16801059915457,0.20366443590718,0.00259243197826951,0.000733244399566209,0.419376476551251,0.0433042677615045,-0.479164496,-0.20152267,0.277641825845082,0.00359961379775201,0.490895190522031,0.0017099259397884,0.0710040797467593
PeriMac->Beta,GNAI2_MTNR1B,0.245544178836367,0.281881974568602,0.332600985509906,0.00262520564423206,0.205545577704419,0.000402955950743527,0.0172438091969203,0.199108603779229,0.437809821169695,0.238701217390466,0.00364186767540105,0.000993956262375791,0.260967626082322,0.0313976678096569
PeriMac->Beta,B2M_HFE,0.396992458123934,0.508423260632774,0.454760453923782,0.00262760894704842,0.00236480175382335,0.004125506110241,0.405364337964351,0.356918435130108,0.195995202135944,-0.160923233,0.0036441177903758,0.0081965326935736,0.00487273487070117,0.48409343535066
PeriMac->Beta,SST_SSTR5,0.407430042951182,0.376416999861847,0.490242948414271,0.00278969868273668,0.0967337683751466,0.0815481178625269,0.000620273131947531,-0.11422058,0.266944513216346,0.381165093173109,0.00385458588543442,0.11837548139148,0.133956738628766,0.0016330532810631
PeriMac->Beta,WNT10A_FZD5,0.231759735319108,0.165811467099981,0.176949409658099,0.00281694185015722,0.000750695114028048,0.04283330800819,0.3152661695076,-0.483086156,-0.389292992,0.093793164668453,0.00388819674138303,0.0671736881473431,0.00174712675240859,0.392578137654104
PeriMac->Beta,COL9A1_ITGB8,0.255842782630191,0.174364163019948,0.205599177231697,0.00289849206967996,0.00163156597560321,0.195779567360075,0.0295162510286921,-0.553153978,-0.315423043,0.237730935713688,0.00399543875069819,0.25616942128416,0.0034946607165159,0.0504910305511901
PeriMac->Beta,CCL13_CCR2,0.222988344327489,0.149750061289627,0.178033894261994,0.00290090004733272,0.00198861972840968,0.296007697693865,0.0176313823902353,-0.574411705,-0.324816371,0.24959533398301,0.00399816720471625,0.364413330353487,0.00417601189252712,0.0320158720919048
PeriMac->Beta,HLA-DPA1_CD4,0.316593372400261,0.415179528975271,0.425370740499383,0.00291988078712583,0.0130188151893896,0.000496813449012241,0.448272231673358,0.391104255952291,0.426089744240607,0.0349854882883159,0.00402110100617105,0.00120027864604667,0.0223727907307712,0.526834241785194
PeriMac->Beta,GCG_GIPR,0.890579146150869,1.10313888005623,1.25940488774529,0.00292778344925874,0.0313173429133463,0.00129413018440098,0.0566510054846941,0.308798695585015,0.499926436029558,0.191127740444544,0.0040304551379406,0.00287968663170141,0.0487856003165821,0.0897182647132813
PeriMac->Beta,HLA-B_LILRB2,0.780173803220999,0.912287622173286,1.03380850746561,0.0029646711951862,0.0928941885987428,0.000273972554111436,0.0645142814045502,0.225693186442481,0.406101518001949,0.180408331559468,0.00407822635432781,0.000698637502665794,0.129292299500011,0.100081359877207
